# 5_percentile 25_percentile 50_percentile 75_percentile 95_percentile
3.553839136738744936e-02 1.431869996174376380e-01 2.211337474064972997e-01 2.964021085793250299e-01 3.867645443540126404e-01
2.722509039946653941e-01 3.815346720263749769e-01 4.586409149449923728e-01 5.374411752708265766e-01 6.449131399482465055e-01
1.300175348011658738e-01 2.337705715312793919e-01 3.057202229928970283e-01 3.808574911789796569e-01 4.922321834013228536e-01
-2.438603630139779266e-01 -1.282462408539298826e-01 -6.024273931992079473e-02 1.406157897062375317e-02 1.106847589392342540e-01
-3.382230398290587137e-01 -2.371608467686038280e-01 -1.642490767625626180e-01 -9.124088112657614824e-02 8.325283469382181722e-03
-1.134437774819835321e-01 -2.197456924166879197e-02 4.820922633722941192e-02 1.158092733319042444e-01 2.167695096606014615e-01
-1.219205714498704067e-02 8.424902027934669246e-02 1.552939443937796926e-01 2.281328874240566573e-01 3.326692872829403180e-01
-2.531686573882361846e-01 -1.240898678249149067e-01 -4.898982603454241774e-02 2.632562670889584955e-02 1.409733735601778060e-01
-4.513623504263132302e-01 -3.396667581679773118e-01 -2.615590231843182845e-01 -1.799901171813608480e-01 -6.994924768814665683e-02
-2.662031963191303641e-01 -1.706001722752170380e-01 -1.000794739776270370e-01 -2.638787809056866024e-02 7.425465781588738712e-02
1.959148390009375906e-01 2.879473763895764038e-01 3.486104406848299919e-01 4.119200160737181426e-01 5.204436912847290042e-01
5.323832706228779355e-01 6.258880526753579643e-01 6.918891559090191157e-01 7.579241156983411720e-01 8.566527391482818832e-01
5.252988201257885459e-01 6.228372881773972525e-01 6.977197327969544283e-01 7.690295967277207545e-01 8.805145779570824338e-01
2.543279687993899585e-01 3.689388104498396714e-01 4.430185247230250534e-01 5.140639582294269649e-01 6.238206514885681342e-01
-2.543149845132412420e-02 6.554210613209375536e-02 1.306103801253298280e-01 1.993305396289609954e-01 2.969558536089075274e-01
-2.091502359006612022e-01 -9.726550779423204229e-02 -1.894952131968491785e-02 6.445410127208268947e-02 1.718492398761075901e-01
