totalLogLikelihoodDensity residualTermL1 residualTermH1 noiseNormalizationTermL1 noiseNormalizationTermH1 totalLogPriorDensity H1NoiseLogPriorDensity L1NoiseLogPriorDensity gwLogPriorDensity gwExtrinsicLogPriorDensityTracker gwEllipticalWaveletLogPriorDensity
848958.8590075553 -13077.50347394075 -13077.82253498982 437557.0925082429 437557.0925082429 331.8298575539654 0 0 331.8298575539654 -6.206778379787981 338.0366359337534
848957.7617257914 -13078.39428069827 -13078.02900999624 437557.0925082429 437557.0925082429 330.0822696274512 0 0 330.0822696274512 -6.206778379787981 336.2890480072392
848956.2103440205 -13078.43100485976 -13079.54366760553 437557.0925082429 437557.0925082429 331.5334246574881 0 0 331.5334246574881 -6.206778379787981 337.7402030372761
848957.3178470694 -13078.9038410674 -13077.96332834915 437557.0925082429 437557.0925082429 331.7670087190384 0 0 331.7670087190384 -6.206778379787981 337.9737870988263
848957.7821739155 -13079.37049277594 -13077.03234979446 437557.0925082429 437557.0925082429 331.831943890185 0 0 331.831943890185 -6.206778379787981 338.0387222699729
848956.300640045 -13079.11120898778 -13078.7731674531 437557.0925082429 437557.0925082429 333.4821521368567 0 0 333.4821521368567 -6.206778379787981 339.6889305166446
848955.7190837405 -13079.95118902376 -13078.51474372163 437557.0925082429 437557.0925082429 333.1570881615217 0 0 333.1570881615217 -6.206778379787981 339.3638665413097
848960.2212439615 -13076.38013749652 -13077.58363502787 437557.0925082429 437557.0925082429 332.0145045194756 0 0 332.0145045194756 -6.206778379787981 338.2212828992636
848928.7773434934 -13092.39131099263 -13093.01636199975 437557.0925082429 437557.0925082429 332.608819042241 0 0 332.608819042241 -6.206778379787981 338.8155974220289
848956.1909053761 -13079.28405787948 -13078.7100532303 437557.0925082429 437557.0925082429 331.6440006375722 0 0 331.6440006375722 -6.206778379787981 337.8507790173602
848925.674903692 -13094.48207375133 -13094.02803904256 437557.0925082429 437557.0925082429 329.9386797073333 0 0 329.9386797073333 -6.206778379787981 336.1454580871213
848943.9599121721 -13084.51802015066 -13085.7070841632 437557.0925082429 437557.0925082429 330.7191735865084 0 0 330.7191735865084 -6.206778379787981 336.9259519662964
848952.4040398713 -13080.56472525104 -13081.21625136354 437557.0925082429 437557.0925082429 330.3481890614344 0 0 330.3481890614344 -6.206778379787981 336.5549674412224
848955.403969239 -13078.9605023246 -13079.82054492233 437557.0925082429 437557.0925082429 332.5114673914504 0 0 332.5114673914504 -6.206778379787981 338.7182457712383
848958.1752716331 -13078.63074074589 -13077.3790041069 437557.0925082429 437557.0925082429 332.5046014654038 0 0 332.5046014654038 -6.206778379787981 338.7113798451917
848957.3997881843 -13078.24050058327 -13078.54472771823 437557.0925082429 437557.0925082429 332.9305123442265 0 0 332.9305123442265 -6.206778379787981 339.1372907240145
848958.2332424335 -13077.85160257933 -13078.10017147301 437557.0925082429 437557.0925082429 332.6370681756742 0 0 332.6370681756742 -6.206778379787981 338.8438465554622
848957.3484882656 -13078.84153519541 -13077.99499302489 437557.0925082429 437557.0925082429 332.7528541930797 0 0 332.7528541930797 -6.206778379787981 338.9596325728677
848955.8607001774 -13079.27626663704 -13079.04804967147 437557.0925082429 437557.0925082429 333.2787146288763 0 0 333.2787146288763 -6.206778379787981 339.4854930086643
848959.7550747402 -13077.69301748644 -13076.73692425921 437557.0925082429 437557.0925082429 331.9874613245966 0 0 331.9874613245966 -6.206778379787981 338.1942397043846
848927.647829948 -13095.06311458499 -13091.47407195294 437557.0925082429 437557.0925082429 328.3868693796146 0 0 328.3868693796146 -6.206778379787981 334.5936477594026
848952.7808733885 -13080.62490554735 -13080.77923754991 437557.0925082429 437557.0925082429 331.5832169233366 0 0 331.5832169233366 -6.206778379787981 337.7899953031246
848952.1573285181 -13080.34065177005 -13081.68703619771 437557.0925082429 437557.0925082429 331.4373800438578 0 0 331.4373800438578 -6.206778379787981 337.6441584236458
848958.9415124051 -13076.90040061901 -13078.34310346181 437557.0925082429 437557.0925082429 331.0756325232474 0 0 331.0756325232474 -6.206778379787981 337.2824109030353
848963.7310730848 -13074.2647763762 -13076.18916702491 437557.0925082429 437557.0925082429 332.1035987264081 0 0 332.1035987264081 -6.206778379787981 338.310377106196
848963.1150603216 -13073.68359124312 -13077.3863649211 437557.0925082429 437557.0925082429 332.1570922432733 0 0 332.1570922432733 -6.206778379787981 338.3638706230612
848966.6838935362 -13072.32431977908 -13075.17680317051 437557.0925082429 437557.0925082429 331.3909576275855 0 0 331.3909576275855 -6.206778379787981 337.5977360073734
848931.8751541387 -13092.49061036134 -13089.81925198587 437557.0925082429 437557.0925082429 329.5553813458739 0 0 329.5553813458739 -6.206778379787981 335.7621597256619
848958.2748520956 -13078.97823689245 -13076.93192749778 437557.0925082429 437557.0925082429 331.2079675670834 0 0 331.2079675670834 -6.206778379787981 337.4147459468713
848958.4811437468 -13078.06006346806 -13077.6438092711 437557.0925082429 437557.0925082429 331.2375196977838 0 0 331.2375196977838 -6.206778379787981 337.4442980775718
848958.425420317 -13078.03239380975 -13077.72720235913 437557.0925082429 437557.0925082429 331.9092744894814 0 0 331.9092744894814 -6.206778379787981 338.1160528692694
848960.3154703412 -13075.64762921268 -13078.22191693194 437557.0925082429 437557.0925082429 331.5506255390328 0 0 331.5506255390328 -6.206778379787981 337.7574039188208
848958.6227099866 -13078.40733194708 -13077.15497455214 437557.0925082429 437557.0925082429 332.6672533194886 0 0 332.6672533194886 -6.206778379787981 338.8740316992765
848953.3981539637 -13082.10170539776 -13078.68515712433 437557.0925082429 437557.0925082429 332.1086112979087 0 0 332.1086112979087 -6.206778379787981 338.3153896776967
848954.1715673639 -13080.24753581071 -13079.76591331123 437557.0925082429 437557.0925082429 332.2199126020468 0 0 332.2199126020468 -6.206778379787981 338.4266909818348
848950.4521594183 -13083.40950531136 -13080.32335175626 437557.0925082429 437557.0925082429 331.8887095461506 0 0 331.8887095461506 -6.206778379787981 338.0954879259385
848956.9577115582 -13078.43256319407 -13078.79474173358 437557.0925082429 437557.0925082429 331.1930886808207 0 0 331.1930886808207 -6.206778379787981 337.3998670606087
848959.8350091197 -13077.52006455514 -13076.829942811 437557.0925082429 437557.0925082429 331.7938980447154 0 0 331.7938980447154 -6.206778379787981 338.0006764245034
848956.6333367922 -13080.63266539571 -13076.91901429793 437557.0925082429 437557.0925082429 329.967586428839 0 0 329.967586428839 -6.206778379787981 336.1743648086269
848954.6026763574 -13080.73440116929 -13078.84793895927 437557.0925082429 437557.0925082429 331.2490974762732 0 0 331.2490974762732 -6.206778379787981 337.4558758560611
848959.3356283181 -13076.74535374454 -13078.10403442315 437557.0925082429 437557.0925082429 329.4857004611434 0 0 329.4857004611434 -6.206778379787981 335.6924788409314
848953.8038086125 -13081.49831928293 -13078.88288859039 437557.0925082429 437557.0925082429 328.491123968917 0 0 328.491123968917 -6.206778379787981 334.697902348705
848958.0827861837 -13077.83526516005 -13078.26696514209 437557.0925082429 437557.0925082429 330.2595050093119 0 0 330.2595050093119 -6.206778379787981 336.4662833890998
848956.5230272711 -13077.85129146651 -13079.81069774822 437557.0925082429 437557.0925082429 330.0593756010509 0 0 330.0593756010509 -6.206778379787981 336.2661539808389
848959.3015736358 -13077.55931805528 -13077.32412479486 437557.0925082429 437557.0925082429 328.5691109625091 0 0 328.5691109625091 -6.206778379787981 334.775889342297
848957.2386780578 -13081.61455121115 -13075.33178721695 437557.0925082429 437557.0925082429 329.3083014532577 0 0 329.3083014532577 -6.206778379787981 335.5150798330457
848958.5745175143 -13077.7391175222 -13077.87138144938 437557.0925082429 437557.0925082429 330.7002707071725 0 0 330.7002707071725 -6.206778379787981 336.9070490869605
848959.5549715948 -13078.24873729515 -13076.38130759589 437557.0925082429 437557.0925082429 330.3973386301316 0 0 330.3973386301316 -6.206778379787981 336.6041170099196
848961.3138129008 -13076.60978644416 -13076.26141714094 437557.0925082429 437557.0925082429 330.7291771649302 0 0 330.7291771649302 -6.206778379787981 336.9359555447182
848959.3205782239 -13077.88597030941 -13076.97846795256 437557.0925082429 437557.0925082429 331.3728361982 0 0 331.3728361982 -6.206778379787981 337.579614577988
848952.9412139758 -13081.15456549821 -13080.08923701187 437557.0925082429 437557.0925082429 329.9009218930591 0 0 329.9009218930591 -6.206778379787981 336.1077002728471
848961.2007948688 -13076.4634403241 -13076.52078129304 437557.0925082429 437557.0925082429 331.3561147949555 0 0 331.3561147949555 -6.206778379787981 337.5628931747435
848961.7429255372 -13076.28568785898 -13076.1564030897 437557.0925082429 437557.0925082429 331.6227907606543 0 0 331.6227907606543 -6.206778379787981 337.8295691404423
848960.7818943715 -13076.76759021732 -13076.63553189703 437557.0925082429 437557.0925082429 331.0914580676514 0 0 331.0914580676514 -6.206778379787981 337.2982364474394
848957.8397930373 -13078.24367501954 -13078.10154842907 437557.0925082429 437557.0925082429 331.5127380874314 0 0 331.5127380874314 -6.206778379787981 337.7195164672194
848928.6007460348 -13094.35950309796 -13091.22476735316 437557.0925082429 437557.0925082429 330.5705338991221 0 0 330.5705338991221 -6.206778379787981 336.7773122789101
848954.0424343923 -13080.55468328479 -13079.58789880883 437557.0925082429 437557.0925082429 329.814792843503 0 0 329.814792843503 -6.206778379787981 336.0215712232909
848954.5121058652 -13080.81279621731 -13078.86011440333 437557.0925082429 437557.0925082429 331.1558354387503 0 0 331.1558354387503 -6.206778379787981 337.3626138185383
848957.5734787437 -13078.68115350149 -13077.93038424064 437557.0925082429 437557.0925082429 332.0908898723283 0 0 332.0908898723283 -6.206778379787981 338.2976682521163
848952.7035868869 -13080.88629117672 -13080.5951384223 437557.0925082429 437557.0925082429 331.9315765935856 0 0 331.9315765935856 -6.206778379787981 338.1383549733736
848953.8257646167 -13081.10231910484 -13079.25693276431 437557.0925082429 437557.0925082429 332.1757243628498 0 0 332.1757243628498 -6.206778379787981 338.3825027426378
848953.9519744951 -13079.91271092149 -13080.32033106928 437557.0925082429 437557.0925082429 331.4575696325488 0 0 331.4575696325488 -6.206778379787981 337.6643480123368
848960.5000843762 -13077.47821592189 -13076.20671618781 437557.0925082429 437557.0925082429 331.1813458133443 0 0 331.1813458133443 -6.206778379787981 337.3881241931322
848957.3522393251 -13076.95014889468 -13079.88262826614 437557.0925082429 437557.0925082429 330.8530996113537 0 0 330.8530996113537 -6.206778379787981 337.0598779911417
848956.030986771 -13079.62344640273 -13078.53058331223 437557.0925082429 437557.0925082429 328.468951056701 0 0 328.468951056701 -6.206778379787981 334.675729436489
848958.8619355091 -13076.08536603021 -13079.23771494659 437557.0925082429 437557.0925082429 328.8119055715512 0 0 328.8119055715512 -6.206778379787981 335.0186839513391
848960.530071039 -13076.84892069564 -13076.80602475126 437557.0925082429 437557.0925082429 329.1629136258036 0 0 329.1629136258036 -6.206778379787981 335.3696920055916
848954.9405117448 -13078.20610494965 -13081.03839979142 437557.0925082429 437557.0925082429 330.579084205907 0 0 330.579084205907 -6.206778379787981 336.785862585695
848924.4511996963 -13094.12489306106 -13095.60892372854 437557.0925082429 437557.0925082429 330.47543159212 0 0 330.47543159212 -6.206778379787981 336.682209971908
848963.2044930409 -13075.03819450082 -13075.94232894407 437557.0925082429 437557.0925082429 331.9713342080334 0 0 331.9713342080334 -6.206778379787981 338.1781125878214
848963.5876506187 -13075.21753915593 -13075.37982671119 437557.0925082429 437557.0925082429 331.2547888496709 0 0 331.2547888496709 -6.206778379787981 337.4615672294589
848959.0037471513 -13077.74619125413 -13077.43507808038 437557.0925082429 437557.0925082429 330.4159230916951 0 0 330.4159230916951 -6.206778379787981 336.6227014714831
848961.4495990449 -13077.11860833965 -13075.61680910134 437557.0925082429 437557.0925082429 330.4023133871509 0 0 330.4023133871509 -6.206778379787981 336.6090917669388
848962.87348949 -13077.41710406558 -13073.89442293031 437557.0925082429 437557.0925082429 330.2405635885491 0 0 330.2405635885491 -6.206778379787981 336.4473419683371
848965.5632478371 -13074.9960169269 -13073.62575172179 437557.0925082429 437557.0925082429 329.7326336215736 0 0 329.7326336215736 -6.206778379787981 335.9394120013616
848965.8313314947 -13074.93899093128 -13073.41469405985 437557.0925082429 437557.0925082429 331.4289228936436 0 0 331.4289228936436 -6.206778379787981 337.6357012734316
848967.422778814 -13074.69701543299 -13072.06522223886 437557.0925082429 437557.0925082429 331.9980712109253 0 0 331.9980712109253 -6.206778379787981 338.2048495907133
848963.6651611653 -13074.60508825317 -13075.91476706742 437557.0925082429 437557.0925082429 332.6648206242566 0 0 332.6648206242566 -6.206778379787981 338.8715990040446
848964.5068499489 -13074.91381831888 -13074.76434821806 437557.0925082429 437557.0925082429 332.4844920983789 0 0 332.4844920983789 -6.206778379787981 338.6912704781669
848926.9027614794 -13092.64986040585 -13094.63239460059 437557.0925082429 437557.0925082429 330.7906726999116 0 0 330.7906726999116 -6.206778379787981 336.9974510796995
848966.9275940781 -13073.78025254001 -13073.47716986771 437557.0925082429 437557.0925082429 333.1155606472034 0 0 333.1155606472034 -6.206778379787981 339.3223390269914
848929.4870291911 -13093.14683401415 -13091.55115328065 437557.0925082429 437557.0925082429 329.194706773873 0 0 329.194706773873 -6.206778379787981 335.4014851536609
848962.8234806769 -13075.84663656934 -13075.51489923968 437557.0925082429 437557.0925082429 332.3797892875975 0 0 332.3797892875975 -6.206778379787981 338.5865676673855
848958.3904487544 -13078.11174566315 -13077.68282206835 437557.0925082429 437557.0925082429 333.0570581694232 0 0 333.0570581694232 -6.206778379787981 339.2638365492111
848952.6863599517 -13080.0264178628 -13081.47223867131 437557.0925082429 437557.0925082429 330.7771750711425 0 0 330.7771750711425 -6.206778379787981 336.9839534509305
848960.1329712237 -13077.04979301794 -13077.00225224427 437557.0925082429 437557.0925082429 330.6377784076993 0 0 330.6377784076993 -6.206778379787981 336.8445567874873
848959.2570296251 -13076.88702191857 -13078.04096494211 437557.0925082429 437557.0925082429 328.8187683705839 0 0 328.8187683705839 -6.206778379787981 335.0255467503719
848963.2752132122 -13075.53441316899 -13075.37539010467 437557.0925082429 437557.0925082429 330.2183115420246 0 0 330.2183115420246 -6.206778379787981 336.4250899218126
848955.2262566315 -13079.21045905601 -13079.74830079835 437557.0925082429 437557.0925082429 329.7610173197581 0 0 329.7610173197581 -6.206778379787981 335.9677956995461
848955.4801438714 -13077.93727224113 -13080.76760037339 437557.0925082429 437557.0925082429 331.119005802444 0 0 331.119005802444 -6.206778379787981 337.3257841822319
848957.5632805838 -13077.2338688514 -13079.38786705062 437557.0925082429 437557.0925082429 330.6793003373373 0 0 330.6793003373373 -6.206778379787981 336.8860787171253
848964.6185604025 -13074.70728826905 -13074.85916781428 437557.0925082429 437557.0925082429 329.5535938487059 0 0 329.5535938487059 -6.206778379787981 335.7603722284938
848962.0344956889 -13076.80003990098 -13075.35048089602 437557.0925082429 437557.0925082429 331.8867641067438 0 0 331.8867641067438 -6.206778379787981 338.0935424865318
848963.5516336099 -13076.27624473241 -13074.35713814349 437557.0925082429 437557.0925082429 333.1009761244773 0 0 333.1009761244773 -6.206778379787981 339.3077545042653
848963.6168316456 -13075.83400602013 -13074.73417882008 437557.0925082429 437557.0925082429 332.0923051686928 0 0 332.0923051686928 -6.206778379787981 338.2990835484808
848963.3347089293 -13076.39185124498 -13074.45845631163 437557.0925082429 437557.0925082429 331.4270033974307 0 0 331.4270033974307 -6.206778379787981 337.6337817772186
848950.3750102993 -13079.76907943219 -13084.04092675437 437557.0925082429 437557.0925082429 331.1348446039792 0 0 331.1348446039792 -6.206778379787981 337.3416229837672
848959.144989013 -13077.60762111585 -13077.43240635703 437557.0925082429 437557.0925082429 333.0812517791774 0 0 333.0812517791774 -6.206778379787981 339.2880301589654
848962.4080239276 -13076.03261125183 -13075.74438130649 437557.0925082429 437557.0925082429 332.8498356354274 0 0 332.8498356354274 -6.206778379787981 339.0566140152154
848961.9281214548 -13076.1258607803 -13076.13103425071 437557.0925082429 437557.0925082429 333.5005768093368 0 0 333.5005768093368 -6.206778379787981 339.7073551891248
848971.2177758454 -13071.78424112192 -13071.18299951852 437557.0925082429 437557.0925082429 331.5309105396202 0 0 331.5309105396202 -6.206778379787981 337.7376889194082
848978.1544058369 -13069.62500268253 -13066.40560796632 437557.0925082429 437557.0925082429 331.1897311424104 0 0 331.1897311424104 -6.206778379787981 337.3965095221984
848958.2124119126 -13077.79845027015 -13078.17415430307 437557.0925082429 437557.0925082429 331.7972314829568 0 0 331.7972314829568 -6.206778379787981 338.0040098627448
848984.4844443691 -13065.48338661549 -13064.21718550131 437557.0925082429 437557.0925082429 330.853099397624 0 0 330.853099397624 -6.206778379787981 337.0598777774119
848981.6151818864 -13067.41797898414 -13065.1518556154 437557.0925082429 437557.0925082429 330.7830138576816 0 0 330.7830138576816 -6.206778379787981 336.9897922374696
848985.6341895231 -13064.28068161799 -13064.27014534477 437557.0925082429 437557.0925082429 330.6833085817324 0 0 330.6833085817324 -6.206778379787981 336.8900869615204
848986.0281081803 -13063.05369676357 -13065.10321154209 437557.0925082429 437557.0925082429 330.6945117540636 0 0 330.6945117540636 -6.206778379787981 336.9012901338515
848987.1926368389 -13062.76285212082 -13064.2295275262 437557.0925082429 437557.0925082429 330.4174311234028 0 0 330.4174311234028 -6.206778379787981 336.6242095031908
848983.9978093358 -13064.22964838531 -13065.95755876465 437557.0925082429 437557.0925082429 330.695871584697 0 0 330.695871584697 -6.206778379787981 336.902649964485
848982.2622875792 -13064.8968196421 -13067.02590926454 437557.0925082429 437557.0925082429 330.4513774211051 0 0 330.4513774211051 -6.206778379787981 336.658155800893
848952.4961609921 -13079.75034962576 -13081.938505868 437557.0925082429 437557.0925082429 330.4588960891497 0 0 330.4588960891497 -6.206778379787981 336.6656744689377
848986.3899319556 -13062.13463794477 -13065.6604465855 437557.0925082429 437557.0925082429 330.1277933169143 0 0 330.1277933169143 -6.206778379787981 336.3345716967023
848963.626296707 -13073.92712029982 -13076.63159947909 437557.0925082429 437557.0925082429 330.5561339808022 0 0 330.5561339808022 -6.206778379787981 336.7629123605902
848991.8217416728 -13062.44071883239 -13059.92255598069 437557.0925082429 437557.0925082429 327.8559004506615 0 0 327.8559004506615 -6.206778379787981 334.0626788304494
848994.6582532453 -13058.38136340607 -13061.14539983446 437557.0925082429 437557.0925082429 328.8893213832029 0 0 328.8893213832029 -6.206778379787981 335.0960997629908
848963.3051438609 -13075.11397147383 -13075.76590115117 437557.0925082429 437557.0925082429 333.1509480188885 0 0 333.1509480188885 -6.206778379787981 339.3577263986765
848995.562699263 -13057.57938669142 -13061.04293053148 437557.0925082429 437557.0925082429 329.1485639234892 0 0 329.1485639234892 -6.206778379787981 335.3553423032772
848960.4447431762 -13073.97012402575 -13079.77014928381 437557.0925082429 437557.0925082429 333.0156064384185 0 0 333.0156064384185 -6.206778379787981 339.2223848182065
848990.1011554319 -13059.10421693814 -13064.97964411579 437557.0925082429 437557.0925082429 329.8819908863264 0 0 329.8819908863264 -6.206778379787981 336.0887692661144
848996.1130909119 -13056.43575630051 -13061.63616927341 437557.0925082429 437557.0925082429 330.9516922715799 0 0 330.9516922715799 -6.206778379787981 337.1584706513678
848999.5535163253 -13054.56492425857 -13060.06657590202 437557.0925082429 437557.0925082429 329.924543925611 0 0 329.924543925611 -6.206778379787981 336.131322305399
849007.3558412453 -13051.99266983851 -13054.83650540203 437557.0925082429 437557.0925082429 331.0049091596409 0 0 331.0049091596409 -6.206778379787981 337.2116875394289
849003.8219532779 -13052.10239827677 -13058.26066493115 437557.0925082429 437557.0925082429 330.1837616915307 0 0 330.1837616915307 -6.206778379787981 336.3905400713187
849006.8379089315 -13052.32371104455 -13055.0233965097 437557.0925082429 437557.0925082429 330.4099199036506 0 0 330.4099199036506 -6.206778379787981 336.6166982834386
849008.3050957652 -13052.97109477141 -13052.90882594933 437557.0925082429 437557.0925082429 331.7113479862655 0 0 331.7113479862655 -6.206778379787981 337.9181263660535
849016.0972307357 -13049.33398975357 -13048.75379599653 437557.0925082429 437557.0925082429 331.7240985897403 0 0 331.7240985897403 -6.206778379787981 337.9308769695283
848969.2136239738 -13072.53251960562 -13072.43887290639 437557.0925082429 437557.0925082429 331.479526026611 0 0 331.479526026611 -6.206778379787981 337.686304406399
849018.1841635855 -13049.72199006253 -13046.27886283785 437557.0925082429 437557.0925082429 331.8321528329611 0 0 331.8321528329611 -6.206778379787981 338.0389312127491
849015.9165319301 -13050.36739327567 -13047.90109128012 437557.0925082429 437557.0925082429 331.9612615915261 0 0 331.9612615915261 -6.206778379787981 338.168039971314
848972.9778182268 -13071.06956697972 -13070.13763127934 437557.0925082429 437557.0925082429 330.2582963753238 0 0 330.2582963753238 -6.206778379787981 336.4650747551117
849009.4058078867 -13051.67738638744 -13053.10182221163 437557.0925082429 437557.0925082429 332.3351724134669 0 0 332.3351724134669 -6.206778379787981 338.5419507932549
849013.0134922769 -13049.91573748125 -13051.25578672765 437557.0925082429 437557.0925082429 329.0218614765975 0 0 329.0218614765975 -6.206778379787981 335.2286398563854
849009.9785387167 -13051.17474771034 -13053.03173005883 437557.0925082429 437557.0925082429 329.4624245930103 0 0 329.4624245930103 -6.206778379787981 335.6692029727983
849010.5046752279 -13051.37527750589 -13052.30506375199 437557.0925082429 437557.0925082429 331.3678131417791 0 0 331.3678131417791 -6.206778379787981 337.5745915215671
849010.6974216378 -13050.75493988679 -13052.73265496129 437557.0925082429 437557.0925082429 332.0572398051281 0 0 332.0572398051281 -6.206778379787981 338.2640181849161
849012.3662635662 -13049.84225670919 -13051.97649621048 437557.0925082429 437557.0925082429 331.1083788066592 0 0 331.1083788066592 -6.206778379787981 337.3151571864472
849012.0443928561 -13050.76838669019 -13051.37223693955 437557.0925082429 437557.0925082429 332.2726607503461 0 0 332.2726607503461 -6.206778379787981 338.479439130134
849010.2023317215 -13052.22086659964 -13051.76181816472 437557.0925082429 437557.0925082429 332.1153248938237 0 0 332.1153248938237 -6.206778379787981 338.3221032736117
848968.8602761838 -13072.87697857441 -13072.44776172757 437557.0925082429 437557.0925082429 329.9582580364414 0 0 329.9582580364414 -6.206778379787981 336.1650364162293
849008.1906052913 -13053.23716556185 -13052.75724563275 437557.0925082429 437557.0925082429 331.3656041035669 0 0 331.3656041035669 -6.206778379787981 337.5723824833548
849012.6824975141 -13052.44717529306 -13049.05534367871 437557.0925082429 437557.0925082429 330.6213069081473 0 0 330.6213069081473 -6.206778379787981 336.8280852879353
849019.1376362455 -13048.13339935987 -13046.91398088048 437557.0925082429 437557.0925082429 329.7926886498622 0 0 329.7926886498622 -6.206778379787981 335.9994670296502
849013.7634079499 -13049.61130622821 -13050.81030230771 437557.0925082429 437557.0925082429 330.3461593080611 0 0 330.3461593080611 -6.206778379787981 336.5529376878491
849013.4054688771 -13049.14018579742 -13051.63936181141 437557.0925082429 437557.0925082429 330.8727057057192 0 0 330.8727057057192 -6.206778379787981 337.0794840855071
849020.8861836648 -13046.18983907065 -13047.10899375044 437557.0925082429 437557.0925082429 331.9177395055926 0 0 331.9177395055926 -6.206778379787981 338.1245178853806
849023.1726947397 -13045.32888441165 -13045.68343733449 437557.0925082429 437557.0925082429 330.7419279657818 0 0 330.7419279657818 -6.206778379787981 336.9487063455698
849022.565751644 -13045.29496918742 -13046.32429565449 437557.0925082429 437557.0925082429 329.3853406718716 0 0 329.3853406718716 -6.206778379787981 335.5921190516596
848952.0539642745 -13081.79498011451 -13080.33607209687 437557.0925082429 437557.0925082429 331.8362096146276 0 0 331.8362096146276 -6.206778379787981 338.0429879944156
849021.1721357479 -13047.99176555561 -13045.02111518243 437557.0925082429 437557.0925082429 328.6356129792085 0 0 328.6356129792085 -6.206778379787981 334.8423913589965
849017.9586214833 -13047.98020810105 -13048.24618690144 437557.0925082429 437557.0925082429 329.3968537944829 0 0 329.3968537944829 -6.206778379787981 335.6036321742708
849022.1685071602 -13044.98630917409 -13047.03020015155 437557.0925082429 437557.0925082429 329.7002364927077 0 0 329.7002364927077 -6.206778379787981 335.9070148724957
849020.2764779596 -13046.83545874228 -13047.07307978399 437557.0925082429 437557.0925082429 330.9851709540965 0 0 330.9851709540965 -6.206778379787981 337.1919493338845
849022.6046918605 -13044.46399802693 -13047.11632659843 437557.0925082429 437557.0925082429 330.3340642117508 0 0 330.3340642117508 -6.206778379787981 336.5408425915388
849023.2480611489 -13042.52282661466 -13048.41412872235 437557.0925082429 437557.0925082429 330.0708307558097 0 0 330.0708307558097 -6.206778379787981 336.2776091355977
849023.7813611622 -13043.93380188923 -13046.46985343451 437557.0925082429 437557.0925082429 330.5247087590826 0 0 330.5247087590826 -6.206778379787981 336.7314871388705
849026.9088259931 -13043.26396523211 -13044.01222526065 437557.0925082429 437557.0925082429 331.6579041933662 0 0 331.6579041933662 -6.206778379787981 337.8646825731542
849030.5172492281 -13041.53050321931 -13042.13726403846 437557.0925082429 437557.0925082429 329.9766769766628 0 0 329.9766769766628 -6.206778379787981 336.1834553564508
849028.0642316842 -13042.99472560258 -13043.12605919903 437557.0925082429 437557.0925082429 328.5166100130625 0 0 328.5166100130625 -6.206778379787981 334.7233883928505
849030.3650662705 -13041.76190433886 -13042.05804587655 437557.0925082429 437557.0925082429 329.7099728563828 0 0 329.7099728563828 -6.206778379787981 335.9167512361707
849029.0025392585 -13042.61470150923 -13042.56777571814 437557.0925082429 437557.0925082429 330.246598473975 0 0 330.246598473975 -6.206778379787981 336.453376853763
849027.5772377059 -13044.87271982026 -13041.73505895964 437557.0925082429 437557.0925082429 330.9458676369735 0 0 330.9458676369735 -6.206778379787981 337.1526460167615
849032.6687449578 -13040.77074519005 -13040.74552633803 437557.0925082429 437557.0925082429 331.3447772606108 0 0 331.3447772606108 -6.206778379787981 337.5515556403988
849034.9372381247 -13038.98457634099 -13040.26320202029 437557.0925082429 437557.0925082429 332.058521278549 0 0 332.058521278549 -6.206778379787981 338.265299658337
849033.0354365786 -13040.97356478087 -13040.1760151265 437557.0925082429 437557.0925082429 330.2447917596539 0 0 330.2447917596539 -6.206778379787981 336.4515701394419
849029.9557297314 -13042.30183058177 -13041.92745617272 437557.0925082429 437557.0925082429 330.1844856619448 0 0 330.1844856619448 -6.206778379787981 336.3912640417328
848960.2004393681 -13077.10239556286 -13076.88218155492 437557.0925082429 437557.0925082429 332.2250598383899 0 0 332.2250598383899 -6.206778379787981 338.4318382181779
849023.0457764608 -13046.33649662886 -13044.80274339625 437557.0925082429 437557.0925082429 328.587623962077 0 0 328.587623962077 -6.206778379787981 334.794402341865
849029.079958961 -13042.04724681219 -13043.05781071267 437557.0925082429 437557.0925082429 329.3465609947867 0 0 329.3465609947867 -6.206778379787981 335.5533393745746
849032.4611852274 -13040.52928391432 -13041.19454734418 437557.0925082429 437557.0925082429 328.5781875145684 0 0 328.5781875145684 -6.206778379787981 334.7849658943563
849032.0652798854 -13040.88708404664 -13041.23265255385 437557.0925082429 437557.0925082429 328.3658213062419 0 0 328.3658213062419 -6.206778379787981 334.5725996860299
849028.2947065476 -13042.36569733511 -13043.52461260317 437557.0925082429 437557.0925082429 331.4195240462392 0 0 331.4195240462392 -6.206778379787981 337.6263024260272
849028.3735059489 -13042.41909667056 -13043.39241386636 437557.0925082429 437557.0925082429 331.7276255715682 0 0 331.7276255715682 -6.206778379787981 337.9344039513562
849025.5244739173 -13042.64503584503 -13046.01550672349 437557.0925082429 437557.0925082429 330.9453799290607 0 0 330.9453799290607 -6.206778379787981 337.1521583088487
849026.7652426476 -13043.47302252132 -13043.94675131698 437557.0925082429 437557.0925082429 330.8875114000126 0 0 330.8875114000126 -6.206778379787981 337.0942897798006
849029.424323198 -13042.37446854269 -13042.38622474512 437557.0925082429 437557.0925082429 330.1430756028065 0 0 330.1430756028065 -6.206778379787981 336.3498539825945
849026.0732693707 -13044.9873136971 -13043.12443341802 437557.0925082429 437557.0925082429 329.7567238249458 0 0 329.7567238249458 -6.206778379787981 335.9635022047337
