domain units: Hz
measurement data type: std::complex<double>
segment length (sec): 4
sampling rate (Hz): 4096
domain bounds (Hz): [0, 2048.25)
support bounds (Hz): [0, 2048.25)support indexes: [0, 8193)
---------------
domainValue measuredValue
0 (1.577882048401585e-24,0)
0.25 (-8.02272143779881e-26,4.030985570481286e-24)
0.5 (-1.972795042217632e-24,-1.064747481605891e-24)
0.75 (1.203501812415299e-24,-3.727449802122262e-24)
1 (1.405466391703146e-24,2.505737616056549e-24)
1.25 (-2.215379677107902e-24,1.962368463916248e-24)
1.5 (2.841290160491098e-25,-2.51589743785548e-24)
1.75 (1.768704042469324e-24,3.226622549554907e-27)
2 (-1.509913900277921e-24,3.380979874542152e-25)
2.25 (-5.345439021342457e-25,1.04807876333313e-24)
2.5 (1.661321317571987e-24,-6.944595609003731e-25)
2.75 (-1.037536760964397e-25,-3.575520848468099e-25)
3 (-2.395194668508414e-24,-2.787359143518208e-25)
3.25 (2.230861959029922e-24,7.026653892970696e-25)
3.5 (8.565252197859424e-25,7.688083066227009e-25)
3.75 (-2.589941974678473e-24,-1.016310328492342e-24)
4 (3.838912580611672e-25,-1.6099386173941e-24)
4.25 (2.312619507301117e-24,2.713588949659648e-24)
4.5 (-1.45489045928786e-24,2.304047567629838e-25)
4.75 (-1.068556580938843e-24,-2.305150263053957e-24)
5 (1.073403879873596e-24,-8.27006831618415e-26)
5.25 (7.589805704119772e-25,2.255910465188017e-24)
5.5 (-8.600334842531258e-25,3.537636153427989e-26)
5.75 (-6.367535804832375e-25,-2.488159348637771e-24)
6 (9.791344678523518e-25,2.692344327830359e-25)
6.25 (-1.495401572449018e-25,2.982566039524534e-24)
6.5 (-3.025167814984395e-25,-1.907093413813614e-24)
6.75 (1.091133269177342e-24,-1.264021030967216e-24)
7 (-2.623916097679999e-24,1.571322655985901e-24)
7.25 (2.179924877639427e-24,3.181078830592014e-25)
7.5 (9.008851983399223e-25,-1.204416782633849e-24)
7.75 (-1.838794699860589e-24,1.173055009551474e-24)
8 (-1.70428170099469e-24,-8.951528016369934e-25)
8.25 (3.98827112771017e-24,-8.210902291015427e-25)
8.5 (-4.835357975780972e-25,2.506613162717957e-24)
8.75 (-3.577108168058546e-24,-2.295555397665533e-25)
9 (2.111083333550911e-24,-4.210259974821991e-24)
9.25 (1.161632429412681e-24,4.052750967376945e-24)
9.5 (-1.768692262257469e-25,2.425418581248374e-25)
9.75 (-2.493032144296213e-24,-3.018969800788945e-25)
10 (2.140210698829284e-24,-4.948562721409242e-24)
10.25 (-1.809771537523716e-24,6.083064138097336e-24)
10.5 (4.834670945861179e-24,-3.69241364545018e-25)
10.75 (-5.664854319750717e-24,-2.061513855713736e-24)
11 (-9.583571139240618e-26,-3.43523276737034e-24)
11.25 (5.323008109880382e-24,6.416143730460127e-24)
11.5 (-3.509414908147651e-24,8.52325075028606e-26)
11.75 (1.150474019390864e-24,-5.99019604107256e-24)
12 (-4.41259020091823e-24,1.268579527936744e-24)
