domain units: sec
measurement data type: double
segment length (sec): 4
sampling rate (Hz): 4096
domain bounds (sec): [0, 4)
support bounds (sec): [0, 4)support indexes: [0, 16384)
---------------
domainValue measuredValue
0 0.3703720452351221
0.000244140625 0.6370316419278578
0.00048828125 0.4684995995785796
0.000732421875 0.1004052940222481
0.0009765625 0.07135678328564
0.001220703125 0.2858330834214348
0.00146484375 0.162994841852639
0.001708984375 -0.3273700736637689
0.001953125 -0.5454374364515127
0.002197265625 -0.2446046724309905
0.00244140625 -0.01542054381202197
0.002685546875 -0.3372074988723336
0.0029296875 -0.8080676701761914
0.003173828125 -0.7626338812549962
0.00341796875 -0.1976559522818759
0.003662109375 0.3611859835345385
0.00390625 0.5658237876662657
0.004150390625 0.4197976180349747
0.00439453125 0.05332581575637801
0.004638671875 -0.2902448956624676
0.0048828125 -0.2972089676892306
0.005126953125 0.04009605217550891
0.00537109375 0.3081676570006255
0.005615234375 0.2089185382639761
0.005859375 -0.04644552665382328
0.006103515625 -0.1320834580261272
0.00634765625 -0.07591207220953829
0.006591796875 -0.0402816210098066
0.0068359375 0.0237028630286945
0.007080078125 0.1570259432509572
0.00732421875 0.1548854418515969
0.007568359375 -0.08012249040063218
0.0078125 -0.2618461147561989
0.008056640625 -0.1809146636105094
0.00830078125 -0.1109670825196383
0.008544921875 -0.3295155805021799
0.0087890625 -0.5628896675329037
0.009033203125 -0.3898696250419653
0.00927734375 0.09180871318174438
0.009521484375 0.4853928175527971
0.009765625 0.6820408174006848
0.010009765625 0.7342698771842565
0.01025390625 0.5047385403486625
0.010498046875 0.03471619114899924
0.0107421875 -0.1170579298446596
0.010986328125 0.366026901681946
0.01123046875 0.8032570805543275
0.011474609375 0.3909951268465812
0.01171875 -0.4369627300274314
0.011962890625 -0.5545423036663956
0.01220703125 0.06980844549123924
0.012451171875 0.3081170421425558
0.0126953125 -0.2765744243271727
0.012939453125 -0.7463618589786742
0.01318359375 -0.37778212107027
0.013427734375 0.2243556107694948
0.013671875 0.2762015246678363
0.013916015625 0.06533582878419709
0.01416015625 0.183773374203829
0.014404296875 0.3364162366353427
0.0146484375 -0.060033709461491
0.014892578125 -0.6601260330659555
0.01513671875 -0.6471050628029479
0.015380859375 -0.08626578028664388
0.015625 0.2017633127325761
0.015869140625 -0.02591260639052296
0.01611328125 -0.1832262650180334
0.016357421875 0.07227725887144845
0.0166015625 0.3898002909870308
0.016845703125 0.450105589278825
0.01708984375 0.3735062686625162
0.017333984375 0.2550064197546872
0.017578125 -0.01424014326078197
0.017822265625 -0.2823317012976485
0.01806640625 -0.1478169958325912
0.018310546875 0.3358047634679401
0.0185546875 0.5682892490608237
0.018798828125 0.2795898720495885
0.01904296875 -0.06479431319737218
0.019287109375 -0.04277468913715358
0.01953125 0.07941411129798089
0.019775390625 -0.1155591543575151
0.02001953125 -0.4577177794819147
0.020263671875 -0.4664210960052285
0.0205078125 -0.09333123908311455
0.020751953125 0.2462378673853335
0.02099609375 0.2384425182780412
0.021240234375 -0.06364820792888005
0.021484375 -0.4311280659772517
0.021728515625 -0.6560435859586483
0.02197265625 -0.6329600738229039
0.022216796875 -0.4189782672670499
0.0224609375 -0.1571549684911891
0.022705078125 0.08971863033505774
0.02294921875 0.2709765947903464
0.023193359375 0.1671261581420077
0.0234375 -0.3741166519150956
0.023681640625 -0.9891183241524371
0.02392578125 -1.033903719461255
0.024169921875 -0.4317342004087847
0.0244140625 0.1569849652927868
0.024658203125 0.2357714181054567
0.02490234375 0.07602787977527357
0.025146484375 0.116023244719305
