domain units: sec
measurement data type: double
segment length (sec): 4
sampling rate (Hz): 4096
domain bounds (sec): [0, 4)
support bounds (sec): [0, 4)support indexes: [0, 16384)
---------------
domainValue measuredValue
0 -0.1230972780013217
0.000244140625 -0.04714713754174522
0.00048828125 0.03948236684008809
0.000732421875 0.09606547472585703
0.0009765625 0.09274247882243372
0.001220703125 0.03437676163268693
0.00146484375 -0.02921489969307186
0.001708984375 -0.04221055538723786
0.001953125 -0.004322655278797881
0.002197265625 0.02930230594239936
0.00244140625 0.02138469907001086
0.002685546875 -0.003846035384078917
0.0029296875 -0.0074651620154558
0.003173828125 0.008637649165097096
0.00341796875 0.01963280156464338
0.003662109375 0.01743312120265652
0.00390625 0.001863670056625682
0.004150390625 -0.03264480873149906
0.00439453125 -0.06609780455772414
0.004638671875 -0.04738688676530427
0.0048828125 0.03435235592649157
0.005126953125 0.1077232439467052
0.00537109375 0.1001491785726012
0.005615234375 0.03012543343146626
0.005859375 -0.03406753295411358
0.006103515625 -0.0717930365702265
0.00634765625 -0.1020684825089129
0.006591796875 -0.1135042019363329
0.0068359375 -0.08245567229488904
0.007080078125 -0.03803112607050164
0.00732421875 -0.02165070277087256
0.007568359375 0.003504350622252321
0.0078125 0.1031299662709173
0.008056640625 0.230078992105359
0.00830078125 0.2428100016272333
0.008544921875 0.1005637892526387
0.0087890625 -0.05760808759007949
0.009033203125 -0.08608056956787448
0.00927734375 -0.009767999660323884
0.009521484375 0.03602377141030082
0.009765625 -0.01513137339748107
0.010009765625 -0.1111623295859291
0.01025390625 -0.1732825380546612
0.010498046875 -0.168755736394728
0.0107421875 -0.1081987541072669
0.010986328125 -0.02740548881818806
0.01123046875 0.02883412162287193
0.011474609375 0.04257886835751978
0.01171875 0.04360576357473706
0.011962890625 0.07156767744508569
0.01220703125 0.1215382641990464
0.012451171875 0.1453470523272346
0.0126953125 0.1040622536272407
0.012939453125 0.01041642923342644
0.01318359375 -0.07577169022672617
0.013427734375 -0.09684128941983587
0.013671875 -0.05684482788564219
0.013916015625 -0.02462232762453356
0.01416015625 -0.05218743275033604
0.014404296875 -0.09914832566713741
0.0146484375 -0.07732620028723403
0.014892578125 0.03038371522503187
0.01513671875 0.1407096373736737
0.015380859375 0.1676099787379997
0.015625 0.1050755395365943
0.015869140625 0.00249152962281439
0.01611328125 -0.09099452599267271
0.016357421875 -0.134624203596958
0.0166015625 -0.09977417170697427
0.016845703125 -0.006131749213793154
0.01708984375 0.07700839214677627
0.017333984375 0.101136681612057
0.017578125 0.08748728978533397
0.017822265625 0.07938327904648926
0.01806640625 0.0748111816123498
0.018310546875 0.04144870456683978
0.0185546875 -0.02214934355596087
0.018798828125 -0.07957471998493783
0.01904296875 -0.1068561697103989
0.019287109375 -0.1219855641023788
0.01953125 -0.1576447294946124
0.019775390625 -0.2114800295000552
0.02001953125 -0.2267371270707379
0.020263671875 -0.1361429874508434
0.0205078125 0.05718630236056415
0.020751953125 0.2564046547199001
0.02099609375 0.3569358694111061
0.021240234375 0.3424189604563826
0.021484375 0.2623058367546424
0.021728515625 0.1439776233705639
0.02197265625 -0.005679314680709263
0.022216796875 -0.1292730406941033
0.0224609375 -0.1491131518909299
0.022705078125 -0.09191639181534918
0.02294921875 -0.08728790665125058
0.023193359375 -0.1893551747952193
0.0234375 -0.2819502947248841
0.023681640625 -0.2309587160024291
0.02392578125 -0.06397359889056138
0.024169921875 0.081156880398284
0.0244140625 0.1317171193512753
0.024658203125 0.116344463216043
0.02490234375 0.07169593388357641
0.025146484375 0.01665844301966463
0.025390625 -0.001026768530017396
0.025634765625 0.06060931700724253
0.02587890625 0.1490476832410479
0.026123046875 0.155199620511623
0.0263671875 0.05977934258493884
0.026611328125 -0.03628351033122049
0.02685546875 -0.04955769759083242
0.027099609375 -0.008222194074481512
0.02734375 0.01839313829537157
0.027587890625 0.01071416503561382
0.02783203125 -0.02025480124058606
0.028076171875 -0.07581847961360656
0.0283203125 -0.13867088027269
0.028564453125 -0.1493404623730056
0.02880859375 -0.07527266097564167
0.029052734375 0.02479809694992491
0.029296875 0.06004542353582511
0.029541015625 0.01563547167359299
0.02978515625 -0.04161976260067069
0.030029296875 -0.05168316010403937
0.0302734375 -0.01476765610772745
0.030517578125 0.03433383976769774
0.03076171875 0.06765842509301956
0.031005859375 0.0805610912450217
0.03125 0.09075368853268399
0.031494140625 0.1145678008998268
0.03173828125 0.1291090375334697
0.031982421875 0.08258126351741786
0.0322265625 -0.02900898161566889
0.032470703125 -0.1246443600332904
0.03271484375 -0.1260285543147046
0.032958984375 -0.06568454806906525
0.033203125 -0.04931800717748274
0.033447265625 -0.1106316079286728
0.03369140625 -0.163838985233861
0.033935546875 -0.1177942174040519
0.0341796875 0.01592059651785561
0.034423828125 0.1546950417836759
0.03466796875 0.2341462970129798
0.034912109375 0.2284910905402857
0.03515625 0.13016711352973
0.035400390625 -0.02913249327919014
0.03564453125 -0.1574939607026643
0.035888671875 -0.166967358170464
0.0361328125 -0.06830533603950671
0.036376953125 0.0368785023526727
0.03662109375 0.06407503355966501
0.036865234375 0.01544326495566173
0.037109375 -0.05375820789687749
0.037353515625 -0.0936374318623648
0.03759765625 -0.07590512025098196
0.037841796875 0.001981820256662657
0.0380859375 0.1007273550750822
0.038330078125 0.1547276222258027
0.03857421875 0.1307305311851521
0.038818359375 0.05685077150270739
0.0390625 -0.0192014853643288
0.039306640625 -0.07637772162281425
0.03955078125 -0.1086724327844822
0.039794921875 -0.09946006043596108
0.0400390625 -0.04301842207717895
0.040283203125 0.02313261915181474
0.04052734375 0.04345304430373353
0.040771484375 0.004001071734829355
0.041015625 -0.05244392272460754
0.041259765625 -0.06901337260442295
0.04150390625 -0.02111499426381249
0.041748046875 0.06650009339207658
0.0419921875 0.1299879381878477
0.042236328125 0.1077956872400367
0.04248046875 1.058459209925294e-05
0.042724609375 -0.1161654582446801
0.04296875 -0.1522087720962502
0.043212890625 -0.08910723565044024
0.04345703125 0.02004390195757254
0.043701171875 0.1127773718749023
0.0439453125 0.1556937409246219
0.044189453125 0.1348067833001066
0.04443359375 0.05438031584948929
0.044677734375 -0.04207511896089514
0.044921875 -0.08818732527218584
0.045166015625 -0.06258265726780989
0.04541015625 -0.02394238894757695
0.045654296875 -0.04922130567713438
0.0458984375 -0.1375574230549571
0.046142578125 -0.1960302554848661
0.04638671875 -0.1298967140724858
0.046630859375 0.05796856891366205
0.046875 0.2591474048479203
0.047119140625 0.3461286377756173
0.04736328125 0.2683496059068231
0.047607421875 0.07817261442200912
0.0478515625 -0.1177146364970778
0.048095703125 -0.2284617646351216
0.04833984375 -0.2240226322208644
0.048583984375 -0.1403312552524088
0.048828125 -0.04610291021662242
0.049072265625 0.0103800695379487
0.04931640625 0.02994814835791116
0.049560546875 0.0382300976520163
0.0498046875 0.0461948002244453
0.050048828125 0.05216535509421049
0.05029296875 0.06789460081199608
0.050537109375 0.1057024011903812
0.05078125 0.1383120178615814
0.051025390625 0.1113346961966644
0.05126953125 0.01156300224697777
0.051513671875 -0.1080680499679522
0.0517578125 -0.1858579315744314
