domain units: sec
measurement data type: double
segment length (sec): 4
sampling rate (Hz): 4096
domain bounds (sec): [0, 4)
support bounds (sec): [0, 4)support indexes: [0, 16384)
---------------
domainValue measuredValue
0 -0.06315564983064931
0.000244140625 -0.07765221728482435
0.00048828125 -0.02525371591984815
0.000732421875 0.04645504113857921
0.0009765625 0.07819334555855753
0.001220703125 0.04264688624552628
0.00146484375 -0.03794398609194438
0.001708984375 -0.1109212703877749
0.001953125 -0.1329346677668214
0.002197265625 -0.09812046601448302
0.00244140625 -0.033500207584819
0.002685546875 0.02856411207525966
0.0029296875 0.07190851432741972
0.003173828125 0.09610777691813911
0.00341796875 0.1040481647519497
0.003662109375 0.09528389746281365
0.00390625 0.06953744644663847
0.004150390625 0.03211589534933127
0.00439453125 -0.006035623896916256
0.004638671875 -0.0335028022082589
0.0048828125 -0.04425356428939441
0.005126953125 -0.03983960658077239
0.00537109375 -0.02706548567997341
0.005615234375 -0.01445489310516761
0.005859375 -0.01072726057815188
0.006103515625 -0.02324133971615882
0.00634765625 -0.05241362428974173
0.006591796875 -0.08527313670820925
0.0068359375 -0.09821835897349045
0.007080078125 -0.07254740662369376
0.00732421875 -0.0109678557595763
0.007568359375 0.06149914857095596
0.0078125 0.114675509125977
0.008056640625 0.1330255791151265
0.00830078125 0.1211292351217702
0.008544921875 0.09328722755770526
0.0087890625 0.06008911573063649
0.009033203125 0.02378665403949601
0.00927734375 -0.01732023037702268
0.009521484375 -0.06279552915227925
0.009765625 -0.1072792160062214
0.010009765625 -0.1410684980211608
0.01025390625 -0.1530783865239218
0.010498046875 -0.1355032020991641
0.0107421875 -0.08798597661657022
0.010986328125 -0.01891148530306772
0.01123046875 0.05573716422413866
0.011474609375 0.1151064685481657
0.01171875 0.1404444388068872
0.011962890625 0.1271723317104924
0.01220703125 0.09241984482693556
0.012451171875 0.06482273825356513
0.0126953125 0.05982665110622321
0.012939453125 0.06374810352477425
0.01318359375 0.04500042444924013
0.013427734375 -0.01666107250566707
0.013671875 -0.1093990458370922
0.013916015625 -0.192770033979974
0.01416015625 -0.2201422427444799
0.014404296875 -0.1658174794074866
0.0146484375 -0.04376615829866558
0.014892578125 0.09343687583121085
0.01513671875 0.1801723034468407
0.015380859375 0.1758412728219071
0.015625 0.09025478411375763
0.015869140625 -0.02200005084995846
0.01611328125 -0.09468928049112246
0.016357421875 -0.08945290973542774
0.0166015625 -0.01773342883962151
0.016845703125 0.06863013771839441
0.01708984375 0.1127746053174778
0.017333984375 0.09023531379097059
0.017578125 0.02233442834285117
0.017822265625 -0.04175115604755305
0.01806640625 -0.0591991975731647
0.018310546875 -0.02191744855945713
0.0185546875 0.03644399447754422
0.018798828125 0.06030751763440258
0.01904296875 0.01056220983030661
0.019287109375 -0.1031158514698516
0.01953125 -0.2225910283099404
0.019775390625 -0.2766575506421118
0.02001953125 -0.2246038870819564
0.020263671875 -0.07798408212110551
0.0205078125 0.1075762983260343
0.020751953125 0.2602644071138248
0.02099609375 0.325933374581123
0.021240234375 0.2934428378430604
0.021484375 0.1961507539350689
0.021728515625 0.08642172465646725
0.02197265625 0.001968515102931443
0.022216796875 -0.05069991608766149
0.0224609375 -0.0883277226458539
0.022705078125 -0.1305675332808451
0.02294921875 -0.1818401500727796
0.023193359375 -0.2242486236814152
0.0234375 -0.2271087607522822
0.023681640625 -0.1705055364996887
0.02392578125 -0.06546040676122676
0.024169921875 0.04875471262765479
0.0244140625 0.1290843289784578
0.024658203125 0.1537790097917611
0.02490234375 0.130852447230645
0.025146484375 0.08964805638527687
0.025390625 0.06265445223541501
0.025634765625 0.06481809812587166
0.02587890625 0.08277092348701952
0.026123046875 0.08660199354966104
0.0263671875 0.05762605183944515
0.026611328125 0.005301545986926458
0.02685546875 -0.04389100014713867
0.027099609375 -0.07127598015414988
0.02734375 -0.07768363079993175
0.027587890625 -0.07528106360554382
