domain units: Hz
measurement data type: std::complex<double>
segment length (sec): 32
sampling rate (Hz): 4096
domain bounds (Hz): [0, 2048.03125)
support bounds (Hz): [0, 2048.03125)support indexes: [0, 65537)
---------------
domainValue measuredValue
0 (-1.912258336513037e-24,0)
0.03125 (1.108345001397346e-24,-1.900712977390314e-24)
0.0625 (1.460186080346012e-25,7.31943766988343e-25)
0.09375 (2.664321826498517e-26,1.190906610568275e-24)
0.125 (-1.614230435435005e-24,-2.901397420711083e-25)
0.15625 (2.606526189831051e-24,-2.184371444117221e-24)
0.1875 (-1.529495008986906e-24,2.571277968597688e-24)
0.21875 (-6.557441985166728e-25,-7.661710316160863e-25)
0.25 (1.746783896300428e-24,-3.3367063668598e-25)
0.28125 (-1.149221360140577e-24,-4.384756210598142e-25)
0.3125 (6.384198692492482e-25,1.726254954098137e-24)
0.34375 (-1.718709557018572e-24,-2.177890303597693e-24)
0.375 (3.081580273391226e-24,1.367375403591432e-24)
0.40625 (-2.229027282478874e-24,2.510830037298006e-25)
0.4375 (-5.532451902339041e-25,-8.668717260043349e-25)
0.46875 (1.975254014779646e-24,-9.597828998332776e-25)
0.5 (-2.90058416380903e-25,3.229456073203542e-24)
0.53125 (-2.117281417878795e-24,-2.376987252119313e-24)
0.5625 (2.33501859529415e-24,-9.89237468176339e-25)
0.59375 (-1.147362213510301e-24,2.357712428428496e-24)
0.625 (1.221573762995958e-24,-4.50156851707602e-25)
0.65625 (-2.517894815673366e-24,-7.975672669262838e-25)
0.6875 (2.523043395626711e-24,-8.104827020808345e-25)
0.71875 (-5.21266290714174e-25,2.087029474228168e-24)
0.75 (-1.332551832207256e-24,-4.732534001264893e-25)
0.78125 (1.369380028689454e-24,-1.406220785581262e-24)
0.8125 (-3.565702000075449e-25,5.535103141025206e-25)
0.84375 (-2.669794085580058e-25,1.559817858644713e-24)
0.875 (6.012333128639406e-26,-2.405576462410059e-24)
0.90625 (7.895684796759018e-25,2.536413194355019e-24)
0.9375 (-1.7545606146528e-24,-2.999114478400727e-24)
0.96875 (1.857288765450092e-24,2.556913465263204e-24)
1 (-8.409781096852774e-25,-7.088372510511799e-25)
1.03125 (4.953401054345258e-26,-2.85891292221491e-25)
1.0625 (-4.927063579172718e-25,-6.445672539906724e-25)
1.09375 (9.557521067717057e-25,1.206008505233723e-24)
1.125 (-1.735169120988772e-25,-1.628767191975035e-25)
1.15625 (-3.305401610128584e-25,-2.018476063188965e-25)
