# 5_percentile 25_percentile 50_percentile 75_percentile 95_percentile
-1.511006166898615222e-03 9.445114594983095024e-05 8.311187844163708816e-04 1.575324647818010515e-03 2.893938896118358750e-03
-1.576879147724141728e-03 -7.112967235067824134e-05 6.411842794540115187e-04 1.347181575835923462e-03 2.651622288673383121e-03
-1.717212904902884474e-03 -2.552761345727405651e-04 4.543800357920957378e-04 1.116215969190370583e-03 2.374598656132806407e-03
-1.846464557831939413e-03 -4.461868215295539120e-04 2.522754519163339371e-04 8.998311565833194692e-04 2.100711923211845411e-03
-1.948695999400285039e-03 -6.263697545193513960e-04 4.357528186627046551e-05 6.883332318334753341e-04 1.806632867506652307e-03
-2.049289897122885673e-03 -7.952458011427077089e-04 -1.512440519630398050e-04 4.914309120049864532e-04 1.552718157699084500e-03
-2.222583873546457589e-03 -9.927643614949799300e-04 -3.586456144535343782e-04 2.979639006590595329e-04 1.326593911889162314e-03
-2.353725404117046338e-03 -1.188891743712200411e-03 -5.578111047802036815e-04 1.036972534873559226e-04 1.096208346389848654e-03
-2.513025576273919537e-03 -1.375920350916826074e-03 -7.438115537855560788e-04 -9.715878050403636834e-05 8.963219629799512589e-04
-2.687963042636631883e-03 -1.572750335630312968e-03 -8.995491998272653333e-04 -2.947366734461498439e-04 7.017072275893321276e-04
-2.824484807434135547e-03 -1.763897347882403821e-03 -1.063721842199327750e-03 -4.770187775032241895e-04 5.095650198296275413e-04
-2.979911455557870958e-03 -1.969796420754399424e-03 -1.228692674311915312e-03 -6.424973702373604212e-04 3.206029799665000013e-04
-3.151200207220039573e-03 -2.170363493051385984e-03 -1.396719365380216793e-03 -7.980977872312777777e-04 1.722298804963662278e-04
-3.359182059010645816e-03 -2.370921058988728625e-03 -1.551061180479318402e-03 -9.254243946094087292e-04 3.816007029866508304e-05
-3.590874196885751601e-03 -2.540413033434552048e-03 -1.699811182933996800e-03 -1.044492127711016405e-03 -1.078560804809169937e-04
-3.837894590567714204e-03 -2.701539522801277293e-03 -1.838110123714264965e-03 -1.174375656171788851e-03 -2.554245976105762317e-04
-4.057217086678555074e-03 -2.847274129150340061e-03 -1.968412094310978411e-03 -1.293622278863537645e-03 -3.815860733424880635e-04
-4.275202538717604028e-03 -2.950712770084684688e-03 -2.085730965214693811e-03 -1.400481778126072552e-03 -4.994720116052175918e-04
-4.456172221970811087e-03 -3.071373298039692390e-03 -2.200210182704331885e-03 -1.505791692470448417e-03 -5.864605472991613055e-04
-4.587119100014552808e-03 -3.183267085036134425e-03 -2.297197045050991537e-03 -1.612099336464611898e-03 -6.827652360925640096e-04
-4.723415757889447286e-03 -3.299732327460516701e-03 -2.377458350863892456e-03 -1.681249536272688694e-03 -7.305949104733228117e-04
-4.858946892196569500e-03 -3.410654729003509411e-03 -2.452894323008172894e-03 -1.738140943223109858e-03 -7.889555183237528801e-04
-4.999955791879062694e-03 -3.502910749059895412e-03 -2.534932824763982961e-03 -1.792698285570937244e-03 -8.269663022871243108e-04
-5.128620277447981657e-03 -3.571179954132752687e-03 -2.607964226557069054e-03 -1.856921646396531012e-03 -8.343402532919874659e-04
-5.255404969258470338e-03 -3.629770605842741471e-03 -2.660564918054830752e-03 -1.890705651330204518e-03 -8.325401432525136869e-04
-5.355409766482244205e-03 -3.676390160226972181e-03 -2.703301329380902729e-03 -1.911177586168988363e-03 -8.127523142796855282e-04
-5.423362814483800864e-03 -3.693218381900176261e-03 -2.721287023239538083e-03 -1.927269601273096100e-03 -7.799774184599206350e-04
-5.472861256299310639e-03 -3.740055098035377501e-03 -2.736433924644732230e-03 -1.942977624069031073e-03 -7.078591383591903430e-04
-5.496644225400637573e-03 -3.754826927950982718e-03 -2.746373533134394140e-03 -1.945559431976717768e-03 -6.719004191375610446e-04
-5.497687605819423506e-03 -3.763850642599320118e-03 -2.733627094500257204e-03 -1.941190287980065765e-03 -6.212825189056414565e-04
-5.471386243265430327e-03 -3.767303473856009610e-03 -2.699137668956019809e-03 -1.905030375740301984e-03 -5.609300813449458190e-04
-5.412903619965603319e-03 -3.750154727489518613e-03 -2.650652006166598351e-03 -1.860551062580984016e-03 -4.713357816896746044e-04
-5.332215644706872482e-03 -3.723874396056203739e-03 -2.601362582222654929e-03 -1.792045733546188124e-03 -3.563148662919513043e-04
-5.249418911543957122e-03 -3.684008219185394561e-03 -2.561386838020207612e-03 -1.722613231462971628e-03 -2.395873006651449977e-04
-5.142607249625119614e-03 -3.625090504008776637e-03 -2.495279141529804789e-03 -1.622955095793118807e-03 -1.260979239240678229e-04
-5.009083987609630473e-03 -3.549380502239518620e-03 -2.419613601700704164e-03 -1.536859046152083685e-03 2.467998194755072205e-06
-4.870027590388376071e-03 -3.476403677605960363e-03 -2.339580124015586821e-03 -1.432494778763171439e-03 1.076954532253926455e-04
-4.704772122123751510e-03 -3.381709111312802829e-03 -2.244077682583833777e-03 -1.330027681072654122e-03 2.067040255757657263e-04
