# 5_percentile 25_percentile 50_percentile 75_percentile 95_percentile
-4.290872725545638589e-04 -1.759762956122998268e-04 1.555816728261334714e-04 2.587886846540793373e-04 4.277131839004431890e-04
-4.268992383044609151e-04 -1.755211989013447105e-04 1.647526963892090995e-04 2.688916516458798867e-04 4.463985959949380578e-04
-4.236922268649259693e-04 -1.742296749399907529e-04 1.727876396200736867e-04 2.781374068603660599e-04 4.647891439418100346e-04
-4.206779604071439471e-04 -1.713982165092928223e-04 1.800884668079899553e-04 2.857382858894516597e-04 4.805609855384820883e-04
-4.173388526161857237e-04 -1.649682481415365443e-04 1.865415169239117987e-04 2.922116166197905041e-04 4.955097472323297114e-04
-4.123220820979045520e-04 -1.565405664931754370e-04 1.922585822511334308e-04 2.985548640141322957e-04 5.075397494145976462e-04
-4.068943090667874463e-04 -1.486460746606931005e-04 1.970782105515794802e-04 3.029599890461004419e-04 5.183253025572917561e-04
-3.990654592766727793e-04 -1.393490772894634411e-04 2.009728955244018123e-04 3.065075008810529134e-04 5.275875950822295213e-04
-3.896561211298435121e-04 -1.289751588819916875e-04 2.028927151481799140e-04 3.090164742533471620e-04 5.342019973267088384e-04
-3.784990246235445457e-04 -1.189168737831536315e-04 2.032337852724101779e-04 3.118500547477157103e-04 5.376142632907386643e-04
-3.656549047641160372e-04 -1.097111589288945338e-04 2.030913744423060163e-04 3.132517352938922472e-04 5.382154683718810839e-04
-3.513657088696151010e-04 -1.012404265972113859e-04 2.020830294409137196e-04 3.134317043682714743e-04 5.372134605783757122e-04
-3.343216519369751616e-04 -9.275463107343874525e-05 1.988870655898304640e-04 3.127392406985299300e-04 5.344668595443722442e-04
-3.158741390917804703e-04 -8.265236614297261086e-05 1.944901574324267579e-04 3.119844795544564342e-04 5.291608110989595715e-04
-2.955250292583089244e-04 -7.295791530984550854e-05 1.900210390312351283e-04 3.094237591250124930e-04 5.213533138517852800e-04
-2.748010702129377592e-04 -6.087671451968481098e-05 1.863553182395380481e-04 3.057755067630771317e-04 5.123005779499199483e-04
-2.526294377177031036e-04 -4.664008447483915243e-05 1.818662445086747376e-04 3.001281244997457825e-04 5.022445696559957665e-04
-2.304658525221874033e-04 -3.168380627354208667e-05 1.763965355428206983e-04 2.934329904120437649e-04 4.903295645250042856e-04
-2.078065571961759672e-04 -1.962214121516842047e-05 1.699835446522454663e-04 2.868122065093209327e-04 4.766729792708562785e-04
-1.852209805849117097e-04 -6.540435025351870602e-06 1.622837774452948190e-04 2.804428807343661845e-04 4.606554462701778485e-04
-1.624375624068134794e-04 3.991482478010732748e-06 1.525274328951532754e-04 2.738910991003096207e-04 4.446112488165586407e-04
-1.385482549456570900e-04 1.222498737808372371e-05 1.436595936698606413e-04 2.655093670280231355e-04 4.281397294457270353e-04
-1.153737428908792328e-04 1.994463932287506014e-05 1.349441196356743200e-04 2.547948335053507041e-04 4.119791171255243745e-04
-9.355604749021473321e-05 2.645194975262402104e-05 1.268243424643322737e-04 2.423675771464975370e-04 3.980741229576076345e-04
-7.659658977191702300e-05 3.117456566669590812e-05 1.202607239195012390e-04 2.275914068520859534e-04 3.858575964575949868e-04
-6.824694546080783963e-05 3.325281128820425924e-05 1.156990592149284569e-04 2.125534169661047468e-04 3.738936648367344184e-04
-6.643330373882344597e-05 3.378484254417182808e-05 1.114111734979404689e-04 1.993390355194968322e-04 3.606083330757181571e-04
-6.708852037981549721e-05 3.228285635156757927e-05 1.066507584956827293e-04 1.888127343742176945e-04 3.475880543737895623e-04
-7.072022421332480047e-05 2.731837607959641812e-05 1.008922212135075769e-04 1.806422237689148114e-04 3.349619498749928370e-04
-7.864585434249823925e-05 1.959359199156518461e-05 9.460576930782685356e-05 1.745486535860985011e-04 3.273516469198892165e-04
-9.035357362698580308e-05 8.957606804058798611e-06 8.730621559506143714e-05 1.696770362599013537e-04 3.214453100867584179e-04
-1.043055349850760538e-04 -4.223244267340109381e-06 7.778840682533608164e-05 1.655986467664610079e-04 3.233620984432854228e-04
-1.196103856187695838e-04 -1.888453377367309283e-05 6.800275220052512393e-05 1.616101099623304393e-04 3.264150248547250874e-04
-1.374003929526107504e-04 -3.524219680573446867e-05 5.630435626375858774e-05 1.577723300024824055e-04 3.354042662378747125e-04
